13-5-2026	10:18
Amplitude: 2,00 V
Freq  (Hz) 	 Gain (dB)  	 Phase (deg)
4500,000            -15,431            -27,808
4506,913            -15,465            -27,561
4513,837            -15,466            -27,545
4520,771            -15,498            -27,315
4527,716            -15,529            -27,080
4534,672            -15,561            -26,851
4541,638            -15,587            -25,872
4548,615            -15,612            -26,453
4555,603            -15,642            -26,226
4562,601            -15,643            -26,210
4569,610            -15,673            -25,977
4576,630            -15,704            -25,739
4583,661            -15,734            -25,495
4590,703            -15,734            -25,490
4597,755            -15,765            -25,240
4604,818            -15,795            -24,998
4611,893            -15,825            -24,754
4618,978            -15,855            -24,495
4626,073            -15,855            -24,489
4633,180            -15,885            -24,234
4640,298            -15,915            -23,977
4647,426            -15,952            -26,068
4654,566            -15,942            -23,740
4661,716            -15,971            -23,477
4668,878            -16,000            -23,215
4676,050            -16,028            -22,952
4683,234            -16,057            -22,681
4690,428            -16,057            -22,677
4697,634            -16,085            -22,407
4704,851            -16,114            -22,131
4712,078            -16,142            -21,862
4719,317            -16,142            -21,853
4726,567            -16,170            -21,575
4733,828            -16,198            -21,300
4741,101            -16,226            -21,019
4748,384            -16,253            -20,732
4755,679            -16,253            -20,724
4762,985            -16,286            -20,385
4770,302            -16,312            -20,100
4777,630            -16,312            -20,091
4784,970            -16,338            -19,805
4792,320            -16,364            -19,519
4799,683            -16,390            -19,227
4807,056            -16,416            -18,935
4814,441            -16,416            -18,922
4821,837            -16,441            -18,626
4829,244            -16,466            -18,334
4836,663            -16,491            -18,043
4844,093            -16,491            -18,036
4851,535            -16,516            -17,741
4858,988            -16,541            -17,440
4866,453            -16,565            -17,139
4873,929            -16,580            -17,795
4881,416            -16,600            -16,686
4888,915            -16,623            -16,379
4896,426            -16,623            -16,374
4903,948            -16,642            -16,034
4911,482            -16,668            -15,758
4919,027            -16,691            -15,445
4926,583            -16,713            -15,139
4934,152            -16,713            -15,134
4941,732            -16,734            -14,815
4949,324            -16,749            -14,353
4956,927            -16,777            -14,180
4964,542            -16,777            -14,171
4972,169            -16,797            -13,850
4979,807            -16,818            -13,527
4987,457            -16,838            -13,199
4995,119            -16,841            -12,055
5002,793            -16,854            -12,930
5010,478            -16,873            -12,597
5018,176            -16,892            -12,270
5025,885            -16,910            -11,952
5033,606            -16,928            -11,629
5041,338            -16,928            -11,614
5049,083            -16,946            -11,288
5056,840            -16,963            -10,952
5064,608            -16,980            -10,620
5072,389            -16,980            -10,613
5080,181            -16,997            -10,275
5087,985            -17,013             -9,931
5095,802            -17,029             -9,588
5103,630            -17,044             -9,251
5111,470            -17,044             -9,244
5119,323            -17,059             -8,902
5127,187            -17,259            -12,966
5135,064            -17,089             -8,147
5142,953            -17,089             -8,141
5150,853            -17,102             -7,798
5158,766            -17,115             -7,454
5166,691            -17,128             -7,106
5174,629            -17,128             -7,094
5182,578            -17,140             -6,748
5190,540            -17,152             -6,396
5198,514            -17,163             -6,044
5206,500            -17,174             -5,687
5214,498            -17,174             -5,682
5222,509            -17,185             -5,324
5230,532            -17,195             -4,966
5238,567            -17,204             -4,604
5246,615            -17,204             -4,599
5254,675            -17,213             -4,233
5262,747            -17,243             -5,627
5270,832            -17,226             -3,688
5278,929            -17,234             -3,333
5287,039            -17,241             -2,975
5295,161            -17,248             -2,613
5303,296            -17,248             -2,606
5311,443            -17,282             -4,033
5319,602            -17,261             -1,886
5327,775            -17,266             -1,526
5335,959            -17,266             -1,517
5344,157            -17,272             -1,181
5352,367            -17,276             -0,788
5360,589            -17,280             -0,425
5368,824            -17,286             -0,237
5377,072            -17,287             -0,231
5385,332            -17,287              0,318
5393,606            -17,290              0,692
5401,891            -17,217              2,278
5410,190            -17,295              1,377
5418,501            -17,295              1,382
5426,825            -17,296              1,749
5435,162            -17,297              2,107
5443,512            -17,297              2,470
5451,874            -17,298              2,477
5460,250            -17,297              2,843
5468,638            -17,297              3,211
5477,039            -17,296              3,581
5485,453            -17,294              3,944
5493,880            -17,294              3,952
5502,320            -17,292              4,318
5510,773            -17,289              4,679
5519,239            -17,286              5,052
5527,718            -17,286              5,061
5536,209            -17,283              5,431
5544,714            -17,278              5,796
5553,232            -17,320              3,363
5561,763            -17,272              6,277
5570,308            -17,267              6,632
5578,865            -17,262              6,987
5587,435            -17,256              7,349
5596,019            -17,256              7,355
5604,616            -17,249              7,711
5613,226            -17,242              8,074
5621,849            -17,234              8,433
5630,486            -17,226              8,793
5639,135            -17,226              8,796
5647,798            -17,218              9,158
5656,475            -17,209              9,518
5665,164            -17,199              9,880
5673,867            -17,199              9,887
5682,584            -17,190             10,246
5691,314            -17,179             10,598
5700,057            -17,168             10,958
5708,813            -17,106             12,221
5717,583            -17,149             11,567
5726,367            -17,149             11,576
5735,164            -17,137             11,931
5743,975            -17,125             12,269
5752,799            -17,112             12,616
5761,636            -17,099             12,962
5770,488            -17,099             12,964
5779,352            -17,086             13,314
5788,231            -17,071             13,658
5797,123            -17,057             13,999
5806,029            -17,057             14,008
5814,948            -17,042             14,356
5823,881            -17,027             14,696
5832,828            -17,011             15,040
5841,789            -16,995             15,382
5850,763            -16,996             15,391
5859,751            -16,979             15,727
5868,753            -16,963             16,067
5877,769            -16,885             17,830
5886,799            -16,943             16,471
5895,842            -16,926             16,786
5904,900            -16,908             17,112
5913,971            -16,888             17,472
5923,056            -16,888             17,480
5932,155            -16,870             17,801
5941,269            -16,851             18,120
5950,396            -16,832             18,432
5959,537            -16,813             18,749
5968,692            -16,813             18,755
5977,861            -16,793             19,069
5987,045            -16,773             19,379
5996,242            -16,753             19,691
6005,454            -16,753             19,696
6014,680            -16,732             20,008
6023,920            -16,711             20,312
6033,174            -16,690             20,619
6042,442            -16,690             20,623
6051,725            -16,668             20,929
6061,022            -16,654             21,118
