3-6-2026	15:06
Amplitude: 2,00 V
Freq  (Hz) 	 Gain (dB)  	 Phase (deg)
1000,000             -7,524            -37,108
1011,579             -7,601            -36,863
1023,293             -7,696            -37,034
1035,142             -7,777            -37,183
1047,129             -7,871            -37,341
1059,254             -7,972            -37,489
1071,519             -8,061            -37,609
1083,927             -8,170            -37,758
1096,478             -8,263            -37,865
1109,175             -8,360            -37,970
1122,018             -8,459            -38,069
1135,011             -8,560            -38,167
1148,154             -8,665            -38,256
1161,449             -8,773            -38,341
1174,898             -8,885            -38,378
1188,502             -8,986            -38,509
1202,264             -9,111            -38,636
1216,186             -9,233            -38,679
1230,269             -9,347            -38,506
1244,515             -9,465            -38,726
1258,925             -9,577            -38,718
1273,503             -9,709            -38,772
1288,250             -9,830            -38,706
1303,167             -9,953            -38,686
1318,257            -10,102            -38,613
1333,521            -10,233            -38,530
1348,963            -10,359            -38,447
1364,583            -10,498            -38,349
1380,384            -10,642            -38,223
1396,368            -10,779            -38,095
1412,538            -10,932            -37,940
1428,894            -11,090            -37,738
1445,440            -11,236            -37,527
1462,177            -11,376            -37,308
1479,108            -11,530            -37,058
1496,236            -11,679            -36,772
1513,561            -11,839            -36,459
1531,087            -12,027            -36,068
1548,817            -12,166            -35,754
1566,751            -12,335            -35,337
1584,893            -12,510            -34,873
1603,245            -12,688            -34,357
1621,810            -12,871            -33,796
1640,590            -13,029            -33,266
1659,587            -13,218            -32,617
1678,804            -13,380            -32,033
1698,244            -13,584            -31,227
1717,908            -13,749            -30,510
1737,801            -13,951            -29,855
1757,924            -14,130            -28,724
1778,279            -14,303            -27,833
1798,871            -14,478            -26,885
1819,701            -14,672            -25,769
1840,772            -14,853            -24,674
1862,087            -15,013            -23,448
1883,649            -15,185            -22,187
1905,461            -15,347            -20,891
1927,525            -15,510            -19,444
1949,845            -15,670            -17,927
1972,423            -15,827            -16,320
1995,262            -15,978            -14,638
2018,366            -16,123            -13,569
2041,738            -16,251            -11,281
2065,380            -16,365             -9,307
2089,296            -16,444             -7,593
2113,489            -16,541             -5,467
2137,962            -16,605             -3,636
2162,719            -16,671             -1,791
2187,762            -16,715              0,460
2213,095            -16,759              2,426
2238,721            -16,761              4,408
2264,644            -16,758              6,425
2290,868            -16,739              8,464
2317,395            -16,707             10,496
2344,229            -16,660             12,512
2371,374            -16,594             14,434
2398,833            -16,516             16,422
2426,610            -16,439             18,171
2454,709            -16,334             20,104
2483,133            -16,214             22,005
2511,886            -16,104             23,571
2540,973            -15,983             25,111
2570,396            -15,830             26,886
2600,160            -15,688             28,335
2630,268            -15,516             28,631
2660,725            -15,376             31,198
2691,535            -15,214             32,517
2722,701            -15,045             33,784
2754,229            -14,868             35,008
2786,121            -14,717             36,000
2818,383            -14,529             37,139
2851,018            -14,344             38,192
2884,032            -14,181             39,068
2917,427            -13,982             40,056
2951,209            -13,810             40,868
2985,383            -13,635             41,652
3019,952            -13,447             42,438
3054,921            -13,268             43,144
3090,295            -13,086             43,810
3126,079            -12,903             45,347
3162,278            -12,724             45,168
3198,895            -12,536             45,792
3235,937            -12,384             46,126
3273,407            -12,200             46,578
3311,311            -12,010             47,055
3349,654            -11,847             47,441
3388,442            -11,700             48,274
3427,678            -11,506             48,169
3467,369            -11,340             48,488
3507,519            -11,170             48,781
3548,134            -11,002             49,092
3589,219            -10,860             49,285
3630,781            -10,695             49,523
3672,823            -10,525             49,730
3715,352            -10,379             49,898
3758,374            -10,220             50,064
3801,894            -10,074             50,198
3845,918            -10,008             51,695
3890,451             -9,771             50,429
3935,501             -9,621             50,558
3981,072             -9,474             50,644
4027,170             -9,344             50,652
4073,803             -9,199             50,695
4120,975             -9,070             50,734
4168,694             -8,913             50,742
4216,965             -8,798             50,749
4265,795             -8,662             50,748
4315,191             -8,526             50,745
4365,158             -8,390             50,696
4415,704             -8,258             50,703
4466,836             -8,142             50,657
4518,559             -8,014             50,596
4570,882             -7,897             50,511
4623,810             -7,773             50,418
4677,351             -7,652             50,324
4731,513             -7,530             50,206
4786,301             -7,431             50,098
4841,724             -7,311             49,992
4897,788             -7,189             49,961
4954,502             -7,089             49,693
5011,872             -7,023             49,967
5069,907             -6,916             49,043
5128,614             -6,761             49,345
5188,000             -6,648             49,140
5248,075             -6,552             48,823
5308,844             -6,464             48,729
5370,318             -6,350             48,485
5432,503             -6,249             48,313
5495,409             -6,148             48,127
5559,043             -6,059             47,951
5623,413             -5,962             47,759
5688,529             -5,864             47,555
5754,399             -5,773             47,361
5821,032             -5,679             47,149
5888,437             -5,599             46,993
5956,621             -5,508             46,747
6025,596             -5,417             46,523
6095,369             -5,333             46,308
6165,950             -5,245             46,080
6237,348             -5,159             45,833
6309,573             -5,072             45,590
6382,635             -4,988             45,349
6456,542             -4,909             45,119
6531,306             -4,825             44,832
6606,934             -4,760             44,670
6683,439             -4,677             44,406
6760,830             -4,599             44,156
6839,116             -4,534             43,812
6918,310             -4,459             43,559
6998,420             -4,385             43,302
7079,458             -4,310             43,032
7161,434             -4,243             42,794
7244,360             -4,172             42,528
7328,245             -4,101             42,258
7413,102             -4,039             42,031
7498,942             -3,971             41,760
7585,776             -3,903             41,486
7673,615             -3,836             41,206
7762,471             -3,759             41,022
7852,356             -3,706             40,656
7943,282             -3,633             39,945
8035,261             -3,591             40,168
8128,305             -3,530             39,895
8222,426             -3,469             39,604
8317,638             -3,407             39,322
8413,951             -3,351             39,061
8511,380             -3,293             38,780
8609,938             -3,236             38,493
8709,636             -3,181             38,225
8810,489             -3,126             37,948
8912,509             -3,071             37,661
9015,711             -3,017             37,377
9120,108             -2,965             37,102
9225,714             -2,914             36,822
9332,543             -2,862             36,531
9440,609             -2,811             36,249
9549,926             -2,769             36,023
9660,509             -2,721             35,748
9772,372             -2,673             35,466
9885,531             -2,625             35,177
10000,000             -2,572             29,015
